time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-0.288758114724,-2.28139703491,16.6272002219,6.13732664919,0.0493853498892,0.0,-0.418970323127,-2.58123586509,4.4610779758,-0.0394101760954,0.0353963237592,0.0,386.8931344833439,387.212543575952,387.6077304901114,387.11772137659085
2.640000000000002,-0.314798608191,-2.43905483995,16.8950753545,6.13443545912,0.0511562168529,0.0,-0.449219162972,-2.67428719962,4.46792813116,-0.0783936544238,0.0139034658405,0.0,432.827072561975,431.0144645043325,432.77298041758206,429.4767160599198
2.700000000000002,-0.342870040234,-2.60291152267,17.1669619693,6.12926980064,0.0514873801847,0.0,-0.486537701052,-2.78807244581,4.59421658688,-0.109592648738,-0.0219799439732,0.0,470.83117754039495,468.0464204766071,470.78706802758654,468.3603770046993
2.760000000000002,-0.373107360355,-2.77350602635,17.4450122899,6.12332588633,0.0504501318763,0.0,-0.521234879883,-2.89900446953,4.67354616418,-0.083638030311,-0.00925287812418,0.0,455.899585138979,456.91555843106875,455.9392898906486,457.9999515233233
2.820000000000002,-0.405350011517,-2.95069618805,17.7266542749,6.11834549205,0.0496495503354,0.0,-0.553445429167,-3.007813887,4.71412436821,-0.0817734296852,-0.0231271814984,0.0,446.3620052881827,445.22824199459075,445.518191596202,445.6650515602231
2.880000000000002,-0.439788773717,-3.13545944711,18.0163183561,6.11302829319,0.0482267157179,0.0,-0.59428695404,-3.15144270371,4.94005975502,-0.108058099288,-0.0249138394416,0.0,501.92346258030335,501.79377386377985,503.3287380330661,501.41674828209887
2.940000000000002,-0.476232335811,-3.32753111706,18.3110765014,6.1069152065,0.0468670664155,0.0,-0.620393647345,-3.25152760716,4.88521364118,-0.0917605283246,-0.0184982652873,0.0,418.47249526826135,419.0306115933232,416.4428252932721,417.85633000196543
3.000000000000002,-0.51432248208,-3.526095733,18.604637093,6.10175212394,0.0458223450277,0.0,-0.649174156576,-3.3678051222,4.89981213367,-0.076564328747,-0.0153236549496,0.0,440.5102701161512,440.77282359624013,440.7044636058655,441.9526683767832
3.0600000000000023,-0.554252074126,-3.73226027238,18.9018534287,6.09712446869,0.0451072079206,0.0,-0.681701018005,-3.50478372336,5.00661967323,-0.0782779003397,-0.00585650385598,0.0,470.1485392365554,470.88171251731154,470.60398984930174,470.46695750452847
3.1200000000000023,-0.595945183363,-3.94603155029,19.2016128136,6.09200165753,0.0451682178544,0.0,-0.708060634442,-3.62141099158,4.98519071936,-0.105956066448,0.0120825431404,0.0,430.92302480184884,432.4370744758483,432.6747971979798,430.3311461921927
3.1800000000000024,-0.639266033707,-4.16708464435,19.500956206,6.08598139572,0.0455894062885,0.0,-0.736014943972,-3.74761349382,4.99254883685,-0.0909784290728,-0.00575871229855,0.0,441.9317791978952,440.4583893976569,441.11012513355314,442.3365872659856
3.2400000000000024,-0.684310408475,-4.39601236866,19.8016025727,6.08041465753,0.0450922266927,0.0,-0.765412649168,-3.88384503545,5.02848495942,-0.096644851365,-0.0138930578917,0.0,451.9540221078999,451.2979289691606,451.4188852910069,450.9541807799407
3.3000000000000025,-0.730969492193,-4.63261200482,20.1013379535,6.07457416128,0.0447555212256,0.0,-0.789857686106,-4.00339077912,4.96268295529,-0.0987717023914,0.00723226333062,0.0,418.8243675590185,420.6581573188909,418.44294287147454,418.24895336667635
3.3600000000000025,-0.779213955131,-4.87705399448,20.3997096912,6.06866783803,0.0450737296429,0.0,-0.818315919049,-4.14525178465,4.98255810065,-0.0977814467326,0.00113599475983,0.0,447.7592484533598,447.26283917835707,447.41913673640914,447.4915205516439
3.4200000000000026,-0.829148164394,-5.13002737563,20.6987330632,6.0625545332,0.0451077230135,0.0,-0.846156193651,-4.28778276316,4.98447726127,-0.111711878128,-0.000597464011042,0.0,441.8880403916099,441.7450803380494,444.2390551852486,443.085942161988
3.4800000000000026,-0.880956391196,-5.39267446883,21.002209694,6.05545647786,0.0449044949767,0.0,-0.880730560272,-4.4677562958,5.13016859077,-0.136642256528,-0.00964975147119,0.0,488.2436492328135,487.5677646641815,489.2453572118805,487.37369233312296
3.5400000000000027,-0.93440394212,-5.6641299164,21.3050489053,6.04734930537,0.0442358037841,0.0,-0.900846600093,-4.58152441288,4.96485909052,-0.13223897245,-0.0143165014753,0.0,388.67987152864714,388.2422492859991,388.51312121611363,388.9061316994804
3.6000000000000028,-0.989246214962,-5.94357925968,21.6022332064,6.03912695352,0.0440044670053,0.0,-0.927184610168,-4.73421476347,4.9408660274,-0.148955733375,0.0115088886715,0.0,436.36102599747784,438.5120872697042,437.626631968842,436.21466248504674
3.660000000000003,-1.04560234518,-6.23198604807,21.8964399805,6.03017856221,0.0444852349984,0.0,-0.951406981595,-4.88017198217,4.8658197545,-0.14951020219,-0.000103226647734,0.0,421.2657859309674,420.2601617224757,421.21019202516504,421.13998751557415
3.720000000000003,-1.10352727606,-6.5299320615,22.1884575378,6.02114336747,0.0442620441254,0.0,-0.979403462337,-5.05219782151,4.86743276377,-0.152828317968,-0.0121661745917,0.0,447.74785922767126,446.7652605714223,447.0868542973732,446.7951608338964
3.780000000000003,-1.16301387227,-6.83772436769,22.4780438479,6.01164471671,0.0434093387956,0.0,-1.003430549,-5.20841258979,4.78520681052,-0.172475098335,-0.0186534622673,0.0,420.3599632564598,419.79738727212424,421.78540159788173,420.0590640039612
3.840000000000003,-1.22404693517,-7.15580320504,22.7652555229,6.00080204027,0.0426629041961,0.0,-1.03090867201,-5.39516692435,4.7877045907,-0.207191231073,-0.00225576341986,0.0,449.06610487279823,450.3946403473467,450.7741437701497,447.92676579817135
